X,Y,objectid,tnmid,metasource,sourcedata,sourceorig,sourcefeat,loaddate,referenceg,areaacres,areasqkm,states,huc8,name,shape_Leng,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR,STATE_WATER_BODY_NAME,permit_outfall
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053187,STORED SOLAR WHITEFIELD LLC,,,,JOHNS RIVER,NHR053187_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053187,STORED SOLAR WHITEFIELD LLC,,,"1",JOHNS RIVER,NHR053187_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053187,STORED SOLAR WHITEFIELD LLC,,,"2",JOHNS RIVER,NHR053187_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053187,STORED SOLAR WHITEFIELD LLC,,,"3",JOHNS RIVER,NHR053187_3
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053195,UPS - TWIN MOUNTAIN,"4215","Courier Services, Except By Air",,ALDER BROOK,NHR053195_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053195,UPS - TWIN MOUNTAIN,"4215","Courier Services, Except By Air",OF1,Alder Brook,NHR053195_OF1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053276,"H.G. WOOD INDUSTRIES, LLC","2421","Sawmills And Planing Mills, General","1",AMMONOOSUC RIVER,NHR053276_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053276,"H.G. WOOD INDUSTRIES, LLC","2421","Sawmills And Planing Mills, General","2",AMMONOOSUC RIVER,NHR053276_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053276,"H.G. WOOD INDUSTRIES, LLC","2421","Sawmills And Planing Mills, General","3",AMMONOOSUC RIVER,NHR053276_3
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053276,"H.G. WOOD INDUSTRIES, LLC","2421","Sawmills And Planing Mills, General","4",AMMONOOSUC RIVER,NHR053276_4
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053294,"BRITTON LUMBER NH, LLC.","2421","Sawmills And Planing Mills, General","1",AMMONOOSUC RIVER,NHR053294_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053294,"BRITTON LUMBER NH, LLC.","2421","Sawmills And Planing Mills, General","2",AMMONOOSUC RIVER,NHR053294_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053294,"BRITTON LUMBER NH, LLC.","2421","Sawmills And Planing Mills, General","3",AMMONOOSUC RIVER,NHR053294_3
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053294,"BRITTON LUMBER NH, LLC.","2421","Sawmills And Planing Mills, General","4",AMMONOOSUC RIVER,NHR053294_4
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053316,"BRITTON LUMBER COMPANY, LLC",2411 2421,"Logging; Sawmills And Planing Mills, General","1",AMMONOOSUC RIVER,NHR053316_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053316,"BRITTON LUMBER COMPANY, LLC",2411 2421,"Logging; Sawmills And Planing Mills, General","2",AMMONOOSUC RIVER,NHR053316_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053332,"GO GREEN WOOD PRODUCTS, LLC",2421 2411 2499,"Logging; Sawmills And Planing Mills, General; Wood Products","1",Wetland Area,NHR053332_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053332,"GO GREEN WOOD PRODUCTS, LLC",2421 2411 2499,"Logging; Sawmills And Planing Mills, General; Wood Products","2",Unnamed Pond,NHR053332_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053332,"GO GREEN WOOD PRODUCTS, LLC",2421 2411 2499,"Logging; Sawmills And Planing Mills, General; Wood Products","3",Unnamed Pond,NHR053332_3
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR053336,DEAN MEMORIAL AIRPORT,"4522","Air Transportation, Nonscheduled","1",CLARK BROOK,NHR053336_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR10008A,LITTLETON SAFE ROUTES TO SCHOOL PROJECT,,,,"AMMONOSUC RIVER, CONNECTICUT RIVER",NHR10008A_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000MX,NHDAS-DPW GLENCLIFF HOME WATER SYSTEM,,,,"STILL BROOK, UNNAMED TRIBUTARY TO OLIVERIAN BROOK, WETLANDS",NHR1000MX_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000OZ,NATURAL GAS PROCESSING FACILITY,,,,UNNAMED WETLAND,NHR1000OZ_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000UP,CARROLL PUBLIC BUILDINGS PROJECT,,,,AMMONOOSUC RIVER,NHR1000UP_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000UU,BETHLEHEM LANDFILL SUBSURFACE DRAINAGE SYSTEM,,,,UN-NAMED BROOK,NHR1000UU_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000WE,LEDGEWOOD II,,,,UNNAMED WETLAND,NHR1000WE_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000WT,AGGREGATE BASED PRODUCTS,,,,UN NAMED WETLAND,NHR1000WT_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000WU,WASTEWATER TREATMENT FACILITY UPGRADE,,,,JOHNS RIVER,NHR1000WU_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1000ZD,TOWN OF WHITEFIELD WATER SYSTEM IMPROVEMENTS,,,,"BOG BROOK AUIOD : NHRIV801030101-04, JOHNS RIVER - CHASE BROOK AUID : NHRIV801030102-08, JOHNS RIVER-UNNAMED BROOK AUID : NHRIV801030102-07, UNNAMED BROOK AUID : NHRIV801030102-33",NHR1000ZD_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR10011H,FSC-MITTERSILL PERFORMANCE CENTER,,,,FORRESTED WETLANDS,NHR10011H_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR10011J,LITTLETON SENIOR LIVING COMMUNITY,,,,MULLIKIN BROOK - UNNAMED BROOK,NHR10011J_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR10013C,NH LIQUOR OUTLET STORE,,,,"AMMONOOSUC RIVER, UNNAMED INTERMITTENT STREAM",NHR10013C_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1001AI,THE ROCKS ESTATE,,,,BAKER BROOK,NHR1001AI_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,NHR1001AR,GLENNCLIFF HOME POTABLE WATER SYSTEM - PHASE 2,,,,BAKER RIVER,NHR1001AR_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0000973,PIKE INDUSTRIES (WATERFORD CRUSHED STONE),,,"1",Chandler Brook,VT0000973_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0001171,PIKE INDUSTRIES (PERINI QUARRY),,,,UNNAMED TRIBUTARY OF PEACH BROOK,VT0001171_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0001171,PIKE INDUSTRIES (PERINI QUARRY),,,"1",unnamed tributary of Peach Brook,VT0001171_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0001171,PIKE INDUSTRIES (PERINI QUARRY),,,"2",unnamed tributary of Peach Brook,VT0001171_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0001325,AMPERSAND GILMAN HYDRO LP,,,"1",Connecticut River,VT0001325_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0020893,RYEGATE ASSOCIATES,,,"1",Connecticut River,VT0020893_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0020893,RYEGATE ASSOCIATES,,,"2",Connecticut River,VT0020893_2
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0100951,RYEGATE FIRE DISTRICT 2,,,"1",CONNECTICUT RIVR,VT0100951_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0101061,LUNENBURG FD2,,,"1",CONNECTICUT RIVER,VT0101061_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0120013,BARNET HYDRO,,,,STEVENS RIVER,VT0120013_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VT0120013,BARNET HYDRO,,,"1",Stevens River,VT0120013_1
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VTS006426,NEWBURY WELCH SOLAR,,,,"14-WAITS, OMPOMPANOSUC, STEVENS, WELLS",VTS006426_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VTS006539,NEWBURY COMMUNITY SOLAR,,,,,VTS006539_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VTS006666,NELSON WASTE MANAGEMENT SYSTEM,,,,,VTS006666_NA
,,1,{599F86BC-CB5B-4ADA-80F7-38D92D47CAE7},,,,,2020/12/16,,593686.57,2402.57,"NH,VT","01080103",Ammonoosuc River-Connecticut River,3.76449985029,0.270668343694,VTS006708,PROPOSED SITE IMPROVEMENTS - P AND H TRUCK STOP,,,,,VTS006708_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHG580099,HANOVER WASTEWATER TREATMENT FACILITY,"4952",Sewerage Systems,"1",UPPER CONNECTICUT-MASCOMA,NHG580099_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHNOE3223,"HYPERTHERM, INC.","3541","Machine Tools, Metal Cutting Types",,,NHNOE3223_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053039,ASTRONICS LUMINESCENT SYSTEMS INC.,"3646",Commercial Lighting Fixtures,"1",Mink Brook,NHR053039_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053061,DARTMOUTH COLLEGE FO&M HEATING PLANT,,,"1",MINK BROOK,NHR053061_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053061,DARTMOUTH COLLEGE FO&M HEATING PLANT,,,"2",MINK BROOK,NHR053061_2
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053061,DARTMOUTH COLLEGE FO&M HEATING PLANT,,,"3",MINK BROOK,NHR053061_3
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053061,DARTMOUTH COLLEGE FO&M HEATING PLANT,,,"4",MINK BROOK,NHR053061_4
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053093,DARTMOUTH PRINTING COMPANY,"2752","Commercial Printing, Lithographic","1","STORRS POND, HANOVER",NHR053093_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053093,DARTMOUTH PRINTING COMPANY,"2752","Commercial Printing, Lithographic","2","STORRS POND, HANOVER",NHR053093_2
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR053093,DARTMOUTH PRINTING COMPANY,"2752","Commercial Printing, Lithographic","3","STORRS POND, HANOVER",NHR053093_3
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR05J017,"TOWN OF HANOVER, WRF",,,"1",Connecticut River,NHR05J017_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR05J017,"TOWN OF HANOVER, WRF",,,"2",MINK BROOK,NHR05J017_2
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR1000KI,DARTMOUTH COLLEGE NEW ROWING FACILITY,,,,CONNECTICUT RIVER,NHR1000KI_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR1000KT,DARTMOUTH COLLEGE - OLD TUCK DRIVE RECONSTRUCTION,,,,CONNECTICUT RIVER,NHR1000KT_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR1000MY,RIVER ROAD RE-ALIGNMENT,,,,"CONNECTICUT RIVER, UNNAMED STREAM",NHR1000MY_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR1000PT,16853 DARTMOUTH COLLEGE NORTH TO WEST UTILITIES PHASE II,,,,CONNECTICUT RIVER,NHR1000PT_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR100139,REVISION ENERGY SOLAR ARRAY,,,,LOWER HANOVER RESERVOIR (FLETCHER RESERVOIR),NHR100139_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR10013A,REVISION ENERGY SOLAR ARRAY,,,,LOWER HANOVER RESERVOIR (FLETCHER RESERVOIR),NHR10013A_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHR10014V,HOUSING AT SUMMER PARK,,,,TOWN OF HANOVER'S STORM WATER SYSTEM,NHR10014V_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,NHU000053,DARTMOUTH COLLEGE - RIVER CREST SITE,,,,,NHU000053_NA
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,VT0000787,TRANSCANADA HYDRO NORTHEAST - WILDER,,,"1",Connecticut River,VT0000787_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,VT0001252,MONTSHIRE MUSEUM OF SCIENCE,,,"1",Connecticut River,VT0001252_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,VT0100803,BRADFORD,,,"1",WAITS RIVER,VT0100803_1
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,VT0100803,BRADFORD,,,"2",WAITS RIVER,VT0100803_2
,,1,{E6124D08-F32B-4F12-A0EE-6BFF083F562C},,,,,2020/11/19,,331017.52,1339.58,"NH,VT","01080104",Waits River-Connecticut River,2.50693909523,0.150106711597,VT0101010,HARTFORD - WRJ,,,"2",CONNECTICUT RIVER,VT0101010_2
