permit,facility,Outfall,key,permit_outfall,state,kg_N_TN_per_month,month_year,EXTERNAL_PERMIT_NMBR.x,FACILITY_NAME,SIC_CODES,SIC_DESCRIPTIONS,PERM_FEATURE_NMBR.x,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,impute_lat,impute_lon,EXTERNAL_PERMIT_NMBR.y,PERM_FEATURE_NMBR.y,huc8,name,impute_name
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-01-31,NY0026701_1,NY,6509.297052154196,2021-01-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-02-28,NY0026701_1,NY,2247.6190476190477,2021-02-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-03-31,NY0026701_1,NY,4765.986394557824,2021-03-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-04-30,NY0026701_1,NY,3006.802721088435,2021-04-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-05-31,NY0026701_1,NY,3331.972789115646,2021-05-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026701,MAMARONECK (V) SANITARY SD,1,NY0026701_1_2021-06-30,NY0026701_1,NY,2897.959183673469,2021-06-01,NY0026701,MAMARONECK (V) SANITARY SD,4952,Sewerage Systems,1,LONG ISLAND SOUND,41.155583,-74.671111,NA,NA,NA,NA,NA,Long Island Sound,Long Island Sound
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-04-30,NY0026778_1,NY,8734.693877551019,1997-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-05-31,NY0026778_1,NY,7605.895691609978,1997-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-06-30,NY0026778_1,NY,7265.306122448979,1997-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-07-31,NY0026778_1,NY,5975.056689342404,1997-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-08-31,NY0026778_1,NY,7127.891156462585,1997-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-09-30,NY0026778_1,NY,7374.149659863945,1997-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-10-31,NY0026778_1,NY,8632.19954648526,1997-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-11-30,NY0026778_1,NY,8897.959183673469,1997-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1997-12-31,NY0026778_1,NY,8786.84807256236,1997-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-01-31,NY0026778_1,NY,8800.907029478458,1998-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-02-28,NY0026778_1,NY,8368.253968253968,1998-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-03-31,NY0026778_1,NY,7746.485260770975,1998-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-04-30,NY0026778_1,NY,7877.551020408163,1998-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-05-31,NY0026778_1,NY,8041.723356009069,1998-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-06-30,NY0026778_1,NY,7333.333333333333,1998-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-07-31,NY0026778_1,NY,7957.369614512472,1998-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-08-31,NY0026778_1,NY,7015.419501133786,1998-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-09-30,NY0026778_1,NY,6775.510204081633,1998-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-10-31,NY0026778_1,NY,7985.487528344671,1998-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-11-30,NY0026778_1,NY,7727.891156462584,1998-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1998-12-31,NY0026778_1,NY,7535.600907029478,1998-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-01-31,NY0026778_1,NY,7535.600907029478,1999-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-02-28,NY0026778_1,NY,6793.650793650793,1999-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-03-31,NY0026778_1,NY,7760.544217687074,1999-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-04-30,NY0026778_1,NY,7510.204081632653,1999-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-05-31,NY0026778_1,NY,7760.544217687074,1999-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-06-30,NY0026778_1,NY,8530.612244897959,1999-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-07-31,NY0026778_1,NY,9110.204081632652,1999-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-08-31,NY0026778_1,NY,5806.349206349206,1999-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-09-30,NY0026778_1,NY,7469.387755102041,1999-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-10-31,NY0026778_1,NY,6256.235827664399,1999-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-11-30,NY0026778_1,NY,6517.006802721088,1999-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_1999-12-31,NY0026778_1,NY,7619.954648526077,1999-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-01-31,NY0026778_1,NY,7071.655328798186,2000-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-02-29,NY0026778_1,NY,6825.850340136054,2000-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-03-31,NY0026778_1,NY,7001.360544217688,2000-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-04-30,NY0026778_1,NY,6938.775510204081,2000-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-05-31,NY0026778_1,NY,6790.47619047619,2000-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-06-30,NY0026778_1,NY,6911.56462585034,2000-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-07-31,NY0026778_1,NY,5356.4625850340135,2000-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-08-31,NY0026778_1,NY,5862.585034013606,2000-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-09-30,NY0026778_1,NY,6013.60544217687,2000-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-10-31,NY0026778_1,NY,5904.761904761905,2000-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-11-30,NY0026778_1,NY,5782.312925170068,2000-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2000-12-31,NY0026778_1,NY,7437.18820861678,2000-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-01-31,NY0026778_1,NY,8140.136054421768,2001-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-02-28,NY0026778_1,NY,6425.396825396825,2001-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-03-31,NY0026778_1,NY,7634.013605442176,2001-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-04-30,NY0026778_1,NY,7102.040816326531,2001-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-05-31,NY0026778_1,NY,7310.6575963718815,2001-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-06-30,NY0026778_1,NY,6244.897959183673,2001-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-07-31,NY0026778_1,NY,5750.113378684808,2001-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-08-31,NY0026778_1,NY,5862.585034013606,2001-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-09-30,NY0026778_1,NY,6693.877551020408,2001-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-10-31,NY0026778_1,NY,8800.907029478458,2001-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-11-30,NY0026778_1,NY,6598.639455782312,2001-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2001-12-31,NY0026778_1,NY,6565.532879818594,2001-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-01-31,NY0026778_1,NY,7015.419501133786,2002-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-02-28,NY0026778_1,NY,5104.761904761905,2002-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-03-31,NY0026778_1,NY,5778.231292517006,2002-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-04-30,NY0026778_1,NY,5795.918367346938,2002-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-05-31,NY0026778_1,NY,6242.1768707483,2002-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-06-30,NY0026778_1,NY,5469.3877551020405,2002-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-07-31,NY0026778_1,NY,5539.22902494331,2002-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-08-31,NY0026778_1,NY,5019.047619047619,2002-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-09-30,NY0026778_1,NY,4557.8231292517,2002-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-10-31,NY0026778_1,NY,5468.934240362812,2002-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-11-30,NY0026778_1,NY,6027.210884353742,2002-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2002-12-31,NY0026778_1,NY,6003.174603174603,2002-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-01-31,NY0026778_1,NY,7029.478458049886,2003-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-02-28,NY0026778_1,NY,5790.47619047619,2003-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-03-31,NY0026778_1,NY,6537.414965986394,2003-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-04-30,NY0026778_1,NY,6489.7959183673465,2003-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-05-31,NY0026778_1,NY,5454.875283446712,2003-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-06-30,NY0026778_1,NY,6312.925170068027,2003-06-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-07-31,NY0026778_1,NY,5511.111111111111,2003-07-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-08-31,NY0026778_1,NY,5918.820861678004,2003-08-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-09-30,NY0026778_1,NY,6707.482993197278,2003-09-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-10-31,NY0026778_1,NY,5918.820861678004,2003-10-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-11-30,NY0026778_1,NY,5578.231292517006,2003-11-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2003-12-31,NY0026778_1,NY,6256.235827664399,2003-12-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2004-01-31,NY0026778_1,NY,5904.761904761905,2004-01-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2004-02-29,NY0026778_1,NY,6510.2040816326535,2004-02-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2004-03-31,NY0026778_1,NY,6101.587301587301,2004-03-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2004-04-30,NY0026778_1,NY,7632.65306122449,2004-04-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
NY0026778,PORT WASHINGTON WPCD,1,NY0026778_1_2004-05-31,NY0026778_1,NY,6354.648526077098,2004-05-01,NY0026778,PORT WASHINGTON WPCD,4952,Sewerage Systems,1,MANHASSET BAY,40.833611,-73.704444,NA,NA,NY0026778,1,02030201,Northern Long Island,NA
